x,y,lon,lat,conc
527200,187480,-0.16594829539191158,51.571851098653326,9.027758
527220,187480,-0.16565986146915157,51.57184659254465,9.014585
527240,187480,-0.16537142762133492,51.57184208572722,9.072948
527260,187480,-0.16508299384847422,51.57183757820099,9.066956
527280,187480,-0.16479456015058142,51.571833069966004,9.017858
527300,187480,-0.16450612652766716,51.57182856102226,9.013912
527320,187480,-0.1642176929797445,51.571824051369724,8.985781
527340,187480,-0.1639292595068234,51.57181954100841,8.971395
527360,187480,-0.16364082610891773,51.571815029938335,8.964359
527380,187480,-0.16335239278603694,51.5718105181595,8.959626
527400,187480,-0.1630639595381957,51.57180600567189,8.956079
527420,187480,-0.16277552636540277,51.5718014924755,8.952997
527440,187480,-0.16248709326767113,51.571796978570354,8.950108
527460,187480,-0.16219866024501314,51.57179246395643,8.947737
527480,187480,-0.16191022729743948,51.571787948633734,8.945808
527500,187480,-0.1616217944249624,51.57178343260229,8.944091
527520,187480,-0.16133336162759299,51.57177891586206,8.944616
527540,187480,-0.1610449289053444,51.57177439841307,8.945477
527560,187480,-0.16075649625822722,51.57176988025531,8.947403
527580,187480,-0.16046806368625374,51.571765361388785,8.950111
527600,187480,-0.16017963118943512,51.57176084181349,8.953955
527620,187480,-0.1598911987677828,51.571756321529435,8.959052
527640,187480,-0.15960276642130986,51.57175180053661,8.965543
527660,187480,-0.1593143341500266,51.57174727883503,8.973448
527680,187480,-0.15902590195394567,51.5717427564247,8.982199
527700,187480,-0.158737469833079,51.57173823330557,8.991841
527720,187480,-0.15844903778743766,51.57173370947769,9.001856
527740,187480,-0.1581606058170335,51.571729184941056,9.011853
527760,187480,-0.15787217392187805,51.57172465969565,9.021324
527780,187480,-0.15758374210198317,51.571720133741486,9.030694
527800,187480,-0.15729531035736116,51.57171560707856,9.040433
527820,187480,-0.15700687868802388,51.57171107970687,9.05256
527840,187480,-0.15671844709398122,51.57170655162642,9.065252
527860,187480,-0.1564300155752471,51.57170202283721,9.078243
527880,187480,-0.15614158413183218,51.57169749333923,9.093197
527900,187480,-0.15585315276374873,51.5716929631325,9.108615
527920,187480,-0.15556472147100703,51.571688432217016,9.124462
527940,187480,-0.155276290253621,51.57168390059276,9.146353
527960,187480,-0.15498785911160048,51.57167936825976,9.246836
527980,187480,-0.15469942804495898,51.57167483521798,9.196528
528000,187480,-0.154410997053706,51.57167030146746,9.203119
528020,187480,-0.15412256613785538,51.57166576700818,9.217719
528040,187480,-0.15383413529741746,51.57166123184013,9.250765
528060,187480,-0.15354570453240526,51.571656695963334,9.277246
528080,187480,-0.1532572738428291,51.571652159377784,9.29407
528100,187480,-0.1529688432287013,51.571647622083475,9.33684
528120,187480,-0.1526804126900341,51.57164308408041,9.354056
528140,187480,-0.15239198222683856,51.57163854536858,9.389334
528160,187480,-0.15210355183912702,51.571634005948,9.495237
528180,187480,-0.15181512152691012,51.57162946581868,9.522677
528200,187480,-0.1515266913673976,51.57162492493894,10.29008
528220,187480,-0.1512382616170745,51.571620383170654,10.31813
526760,187460,-0.17230109165119542,51.5717703760355,9.561337
526780,187460,-0.17201265558409864,51.571765881366474,9.332276
526800,187460,-0.1717242195924277,51.57176138599019,9.202124
526820,187460,-0.17143578367619236,51.57175688990666,9.155339
526840,187460,-0.17114734783540544,51.57175239311588,9.121515
526860,187460,-0.17085891207007858,51.57174789561784,9.100225
526880,187460,-0.1705704763802235,51.57174339741257,9.048265
526900,187460,-0.17028204076585338,51.571738898500044,9.076236
526920,187460,-0.1699936052269787,51.571734398880274,9.057248
526940,187460,-0.16970516976361114,51.571729898553265,9.012735
526960,187460,-0.16941673437576477,51.571725397518996,9.008894
526980,187460,-0.16912829906344923,51.57172089577749,9.015384
527000,187460,-0.16883986382667657,51.57171639332875,9.001162
527020,187460,-0.16855142866546044,51.57171189017275,9.028795
527040,187460,-0.16826299357981134,51.57170738630952,9.010816
527060,187460,-0.1679745600945803,51.571702885649955,9.015247
527080,187460,-0.1676861267803499,51.57169838452822,9.065657
527100,187460,-0.1673976935409792,51.5716938826977,9.046021
527120,187460,-0.16710926037648208,51.57168938015844,8.98586
527140,187460,-0.16682082728686806,51.571684876910375,8.984452
527160,187460,-0.1665323942721514,51.57168037295356,8.99859
527180,187460,-0.16624396133234087,51.571675868287976,9.009594
527200,187460,-0.16595552846745143,51.571671362913605,9.025581
527220,187460,-0.16566709567749263,51.57166685683048,9.078977
527240,187460,-0.16537866296247672,51.57166235003857,9.006698
527260,187460,-0.16509023032241524,51.57165784253791,9.005957
527280,187460,-0.16480179775732004,51.57165333432849,9.002254
527300,187460,-0.16451336526720378,51.571648825410286,9.008427
527320,187460,-0.1642249328520772,51.57164431578332,8.984482
527340,187460,-0.16393650051195136,51.57163980544758,8.960505
527360,187460,-0.1636480682468401,51.57163529440308,8.952623
527380,187460,-0.16335963605675297,51.57163078264983,8.947969
527400,187460,-0.16307120394170302,51.5716262701878,8.944785
527420,187460,-0.16278277190170093,51.571621757017,8.94223
527440,187460,-0.1624943399367602,51.571617243137446,8.939968
527460,187460,-0.16220590804689075,51.57161272854912,8.938276
527480,187460,-0.16191747623210556,51.57160821325203,8.937025
527500,187460,-0.161629044492415,51.57160369724618,8.935963
527520,187460,-0.16134061282783216,51.57159918053156,8.937072
527540,187460,-0.16105218123836806,51.571594663108186,8.938398
527560,187460,-0.16076374972403462,51.57159014497606,8.94061
527580,187460,-0.16047531828484374,51.571585626135146,8.943219
527600,187460,-0.1601868869208065,51.571581106585484,8.94655
527620,187460,-0.15989845563193592,51.571576586327055,8.950626
527640,187460,-0.1596100244182424,51.57157206535988,8.955466
527660,187460,-0.1593215932797381,51.57156754368395,8.961037
527680,187460,-0.15903316221643501,51.57156302129924,8.966871
527700,187460,-0.15874473122834495,51.57155849820577,8.973297
527720,187460,-0.15845630031547903,51.57155397440355,8.979944
527740,187460,-0.15816786947784953,51.571549449892565,8.986832
527760,187460,-0.1578794387154671,51.57154492467283,8.993533
527780,187460,-0.1575910080283457,51.57154039874433,9.000455
527800,187460,-0.15730257741649514,51.571535872107084,9.007605
527820,187460,-0.15701414687992818,51.57153134476107,9.016642
527840,187460,-0.156725716418655,51.5715268167063,9.025547
527860,187460,-0.15643728603268997,51.57152228794277,9.034103
527880,187460,-0.15614885572204174,51.5715177584705,9.043962
527900,187460,-0.1558604254867242,51.571513228289454,9.054309
527920,187460,-0.15557199532674842,51.57150869739967,9.065973
527940,187460,-0.15528356524212594,51.57150416580112,9.089523
527960,187460,-0.15499513523286937,51.57149963349383,9.140109
527980,187460,-0.15470670529899022,51.57149510047777,9.126113
